,word,type,cefr,phon_br,phon_n_am,definition,example,uk,us
2757,installation,noun,b2,/ˌɪnstəˈleɪʃn/,/ˌɪnstəˈleɪʃn/,the act of fixing equipment or furniture in position so that it can be used,installation costs,installation_uk.mp3,installation_us.mp3
2758,instance,noun,b2,/ˈɪnstəns/,/ˈɪnstəns/,a particular example or case of something,"instance of somebody/something, The report highlights a number of instances of injustice.",instance_uk.mp3,instance_us.mp3
2759,instant,adjective,b2,/ˈɪnstənt/,/ˈɪnstənt/,happening immediately,This account gives you instant access to your money.,instant_uk.mp3,instant_us.mp3
2760,instantly,adverb,b2,/ˈɪnstəntli/,/ˈɪnstəntli/,immediately,Her voice is instantly recognizable.,instantly_uk.mp3,instantly_us.mp3
2761,instead,adverb,a2,/ɪnˈsted/,/ɪnˈsted/,in the place of somebody/something,Lee was ill so I went instead.,instead_uk.mp3,instead_us.mp3
2762,instinct,noun,c1,/ˈɪnstɪŋkt/,/ˈɪnstɪŋkt/,a natural quality that makes people and animals tend to behave in a particular way using the knowledge and abilities that they were born with rather than thought or training,She did not seem to have any of the usual maternal instincts.,instinct_uk.mp3,instinct_us.mp3
2763,institute,noun,b2,/ˈɪnstɪtjuːt/,/ˈɪnstɪtuːt/,"an organization that has a particular purpose, especially one that is connected with education or a particular profession; the building used by this organization",The report was compiled by Germany's five leading economic research institutes.,institute_uk.mp3,institute_us.mp3
2764,institution,noun,b2,/ˌɪnstɪˈtjuːʃn/,/ˌɪnstɪˈtuːʃn/,"a large important organization that has a particular purpose, for example a university or bank",The deal is backed by one of the country's largest financial institutions.,institution_uk.mp3,institution_us.mp3
2765,institutional,adjective,c1,/ˌɪnstɪˈtjuːʃənl/,/ˌɪnstɪˈtuːʃənl/,"connected with a large important organization, for example a university or bank",institutional investors,institutional_uk.mp3,institutional_us.mp3
2766,instruct,verb,c1,/ɪnˈstrʌkt/,/ɪnˈstrʌkt/,"to tell somebody to do something, especially in a formal or official way","instruct somebody to do something, The letter instructed him to report to headquarters immediately.",instruct_uk.mp3,instruct_us.mp3
2767,instruction,noun,a2,/ɪnˈstrʌkʃn/,/ɪnˈstrʌkʃn/,detailed information on how to do or use something ,Follow the instructions on the packet carefully.,instruction_uk.mp3,instruction_us.mp3
2768,instructor,noun,a2,/ɪnˈstrʌktə(r)/,/ɪnˈstrʌktər/,a person whose job is to teach somebody a practical skill or sport,a fitness/driving/ski instructor,instructor_uk.mp3,instructor_us.mp3
2769,instrument,noun,a2,/ˈɪnstrəmənt/,/ˈɪnstrəmənt/,"an object used for producing musical sounds, for example a piano or a drum",to play an instrument,instrument_uk.mp3,instrument_us.mp3
2770,instrumental,adjective,c1,/ˌɪnstrəˈmentl/,/ˌɪnstrəˈmentl/,important in making something happen,The Conservation Trust performs an instrumental role in the protection of rural environments.,instrumental_uk.mp3,instrumental_us.mp3
2771,insufficient,adjective,c1,/ˌɪnsəˈfɪʃnt/,/ˌɪnsəˈfɪʃnt/,"not large, strong or important enough for a particular purpose",insufficient time,insufficient_uk.mp3,insufficient_us.mp3
2772,insult,noun,c1,/ˈɪnsʌlt/,/ˈɪnsʌlt/,a remark or an action that is said or done in order to offend somebody,The crowd were shouting insults at the police.,insult_uk.mp3,insult_us.mp3
2773,insult,verb,c1,/ɪnˈsʌlt/,/ɪnˈsʌlt/,to say or do something that offends somebody,I have never been so insulted in my life!,insult_uk.mp3,insult_us.mp3
2774,insurance,noun,b2,/ɪnˈʃʊərəns/,/ɪnˈʃʊrəns/,"an arrangement with a company in which you pay them regular amounts of money and they agree to pay the costs, for example, if you die or are ill, or if you lose or damage something",health/medical insurance,insurance_uk.mp3,insurance_us.mp3
2775,intact,adjective,c1,/ɪnˈtækt/,/ɪnˈtækt/,complete and not damaged,Most of the house remains intact even after two hundred years.,intact_uk.mp3,intact_us.mp3
2776,intake,noun,c1,/ˈɪnteɪk/,/ˈɪnteɪk/,"the amount of food, drink, etc. that you take into your body",high fluid intake,intake_uk.mp3,intake_us.mp3
2777,integral,adjective,c1,/ˈɪntɪɡrəl/,/ˈɪntɪɡrəl/,being an essential part of something,Music is an integral part of the school's curriculum.,integral_uk.mp3,integral_us.mp3
2778,integrate,verb,b2,/ˈɪntɪɡreɪt/,/ˈɪntɪɡreɪt/,to combine two or more things so that they work together; to combine with something else in this way,"integrate into/with something, These programs will integrate with your existing software.",integrate_uk.mp3,integrate_us.mp3
2779,integrated,adjective,c1,/ˈɪntɪɡreɪtɪd/,/ˈɪntɪɡreɪtɪd/,in which many different parts are closely connected and work successfully together,an integrated programme of patient care,integrated_uk.mp3,integrated_us.mp3
2780,integration,noun,c1,/ˌɪntɪˈɡreɪʃn/,/ˌɪntɪˈɡreɪʃn/,the act or process of combining two or more things so that they work together,The aim is to promote closer economic integration.,integration_uk.mp3,integration_us.mp3
2781,integrity,noun,c1,/ɪnˈteɡrəti/,/ɪnˈteɡrəti/,the quality of being honest and having strong moral principles,personal/professional/artistic integrity,integrity_uk.mp3,integrity_us.mp3
2782,intellectual,adjective,b2,/ˌɪntəˈlektʃuəl/,/ˌɪntəˈlektʃuəl/,connected with or using a person’s ability to think in a logical way and understand things ,Gifted children typically show great intellectual curiosity and a wide range of interests.,intellectual_uk.mp3,intellectual_us.mp3
2783,intellectual,noun,c1,/ˌɪntəˈlektʃuəl/,/ˌɪntəˈlektʃuəl/,a person who is well educated and enjoys activities in which they have to think seriously about things,He was a leading intellectual of his day.,intellectual_uk.mp3,intellectual_us.mp3
2784,intelligence,noun,b1,/ɪnˈtelɪdʒəns/,/ɪnˈtelɪdʒəns/,"the ability to learn, understand and think in a logical way about things; the ability to do this well",a person of high/average/low intelligence,intelligence_uk.mp3,intelligence_us.mp3
2785,intelligent,adjective,a2,/ɪnˈtelɪdʒənt/,/ɪnˈtelɪdʒənt/,"good at learning, understanding and thinking in a logical way about things; showing this ability",a highly intelligent child,intelligent_uk.mp3,intelligent_us.mp3
2786,intend,verb,b1,/ɪnˈtend/,/ɪnˈtend/,"to have a plan, result or purpose in your mind when you do something",We finished later than we had intended.,intend_uk.mp3,intend_us.mp3
2787,intended,adjective,b2,/ɪnˈtendɪd/,/ɪnˈtendɪd/,that you are trying to achieve or reach,the intended purpose ,intended_uk.mp3,intended_us.mp3
2788,intense,adjective,b2,/ɪnˈtens/,/ɪnˈtens/,very great; very strong,We were all suffering in the intense heat.,intense_uk.mp3,intense_us.mp3
2789,intensify,verb,c1,/ɪnˈtensɪfaɪ/,/ɪnˈtensɪfaɪ/,to increase in degree or strength; to make something increase in degree or strength,Violence intensified during the night.,intensify_uk.mp3,intensify_us.mp3
2790,intensity,noun,c1,/ɪnˈtensəti/,/ɪnˈtensəti/,the state or quality of being intense,intensity of light/sound/colour,intensity_uk.mp3,intensity_us.mp3
2791,intensive,adjective,c1,/ɪnˈtensɪv/,/ɪnˈtensɪv/,involving a lot of work or activity done in a short time,an intensive language course,intensive_uk.mp3,intensive_us.mp3
2792,intent,noun,c1,/ɪnˈtent/,/ɪnˈtent/,what you intend to do ,She denies possessing the drug with intent to supply.,intent_uk.mp3,intent_us.mp3
2793,intention,noun,b1,/ɪnˈtenʃn/,/ɪnˈtenʃn/,what you intend or plan to do; your aim,"intention of doing something, I have no intention of going to the wedding.",intention_uk.mp3,intention_us.mp3
2794,interact,verb,b2,/ˌɪntərˈækt/,/ˌɪntərˈækt/,"to communicate with somebody, especially while you work, play or spend time with them",Teachers have a limited amount of time to interact with each child.,interact_uk.mp3,interact_us.mp3
2795,interaction,noun,b2,/ˌɪntərˈækʃn/,/ˌɪntərˈækʃn/,"the act of communicating with somebody, especially while you work, play or spend time with them",the interaction between performers and their audience,interaction_uk.mp3,interaction_us.mp3
2796,interactive,adjective,c1,/ˌɪntərˈæktɪv/,/ˌɪntərˈæktɪv/,that allows information to be passed continuously and in both directions between a computer or other device and the person who uses it,interactive displays/video,interactive_uk.mp3,interactive_us.mp3
2797,interest,noun,a1,/ˈɪntrəst/,/ˈɪntrəst/,the feeling that you have when you want to know or learn more about somebody/something,Her research has generated interest around the world.,interest_uk.mp3,interest_us.mp3
2798,interest,verb,a1,/ˈɪntrəst/,/ˈɪntrəst/,to attract your attention and make you feel interested; to make yourself give your attention to something,"interest somebody, Politics doesn't interest me.",interest_uk.mp3,interest_us.mp3
2799,interested,adjective,a1,/ˈɪntrəstɪd/,/ˈɪntrəstɪd/,giving your attention to something because you enjoy finding out about it or doing it; showing interest in something and finding it exciting,He sounded genuinely interested.,interested_uk.mp3,interested_us.mp3
2800,interesting,adjective,a1,/ˈɪntrəstɪŋ/,/ˈɪntrəstɪŋ/,"attracting your attention because it is/they are special, exciting or unusual",The article raises several interesting questions.,interesting_uk.mp3,interesting_us.mp3
2801,interface,noun,c1,/ˈɪntəfeɪs/,/ˈɪntərfeɪs/,"the way a computer program presents information to a user or receives information from a user, in particular the layout of the screen and the menus",the user interface,interface_uk.mp3,interface_us.mp3
2802,interfere,verb,c1,/ˌɪntəˈfɪə(r)/,/ˌɪntərˈfɪr/,"to get involved in and try to influence a situation that should not really involve you, in a way that annoys other people",I wish my mother would stop interfering and let me make my own decisions.,interfere_uk.mp3,interfere_us.mp3
2803,interference,noun,c1,/ˌɪntəˈfɪərəns/,/ˌɪntərˈfɪrəns/,"the act of getting involved in and trying to influence a situation that should not really involve you, in a way that annoys other people ","interference (in something), They resent foreign interference in the internal affairs of their country.",interference_uk.mp3,interference_us.mp3
2804,interim,adjective,c1,/ˈɪntərɪm/,/ˈɪntərɪm/,intended to last for only a short time until somebody/something more permanent is found,an interim government/measure/report,interim_uk.mp3,interim_us.mp3
2805,interior,adjective,c1,/ɪnˈtɪəriə(r)/,/ɪnˈtɪriər/,connected with the inside part of something,interior walls,interior_uk.mp3,interior_us.mp3
2806,interior,noun,c1,/ɪnˈtɪəriə(r)/,/ɪnˈtɪriər/,the inside part of something,the interior of a building/a car,interior_uk.mp3,interior_us.mp3
2807,intermediate,adjective,c1,/ˌɪntəˈmiːdiət/,/ˌɪntərˈmiːdiət/,"located between two places, things, states, etc.",an intermediate stage/step in a process,intermediate_uk.mp3,intermediate_us.mp3
2808,internal,adjective,b2,/ɪnˈtɜːnl/,/ɪnˈtɜːrnl/,connected with the inside of something,the internal structure of a building,internal_uk.mp3,internal_us.mp3
2809,international,adjective,a2,/ˌɪntəˈnæʃnəl/,/ˌɪntərˈnæʃnəl/,connected with or involving two or more countries,international trade/law,international_uk.mp3,international_us.mp3
2810,internet,noun,a1,/ˈɪntənet/,/ˈɪntərnet/,an international computer network connecting other networks and computers that allows people to share information around the world,to surf/browse/access the internet,internet_uk.mp3,internet_us.mp3
2811,interpret,verb,b2,/ɪnˈtɜːprət/,/ɪnˈtɜːrprət/,to explain the meaning of something,The students were asked to interpret the poem.,interpret_uk.mp3,interpret_us.mp3
2812,interpretation,noun,b2,/ɪnˌtɜːprəˈteɪʃn/,/ɪnˌtɜːrprəˈteɪʃn/,the particular way in which something is understood or explained,Her evidence suggests a different interpretation of the events.,interpretation_uk.mp3,interpretation_us.mp3
2813,interrupt,verb,b2,/ˌɪntəˈrʌpt/,/ˌɪntəˈrʌpt/,to say or do something that makes somebody stop what they are saying or doing,"Sorry to interrupt, but there's someone to see you.",interrupt_uk.mp3,interrupt_us.mp3
2814,interval,noun,b2,/ˈɪntəvl/,/ˈɪntərvl/,a period of time between two events,The interval between major earthquakes might be 200 years.,interval_uk.mp3,interval_us.mp3
2815,intervene,verb,c1,/ˌɪntəˈviːn/,/ˌɪntərˈviːn/,to become involved in a situation in order to improve or help it,She might have been killed if the neighbours hadn't intervened.,intervene_uk.mp3,intervene_us.mp3
2816,intervention,noun,c1,/ˌɪntəˈvenʃn/,/ˌɪntərˈvenʃn/,action taken to improve or help a situation,calls for government intervention to save the steel industry,intervention_uk.mp3,intervention_us.mp3
2817,interview,noun,a1,/ˈɪntəvjuː/,/ˈɪntərvjuː/,"a formal meeting at which somebody is asked questions to see if they are suitable for a particular job, or for a course of study at a college, university, etc.",a job interview,interview_uk.mp3,interview_us.mp3
2818,interview,verb,a1,/ˈɪntəvjuː/,/ˈɪntərvjuː/,"to talk to somebody and ask them questions at a formal meeting to find out if they are suitable for a job, course of study, etc.","interview somebody, The university interviews all potential candidates.",interview_uk.mp3,interview_us.mp3
2819,intimate,adjective,c1,/ˈɪntɪmət/,/ˈɪntɪmət/,having a close and friendly relationship,intimate friends,intimate_uk.mp3,intimate_us.mp3
2820,into,preposition,a1,/ˈɪntə/,/ˈɪntə/,to a position in or inside something,Come into the house.,into_uk.mp3,into_us.mp3
2821,intriguing,adjective,c1,/ɪnˈtriːɡɪŋ/,/ɪnˈtriːɡɪŋ/,very interesting because of being unusual or not having an obvious answer,These discoveries raise intriguing questions.,intriguing_uk.mp3,intriguing_us.mp3
2822,introduce,verb,a1,/ˌɪntrəˈdjuːs/,/ˌɪntrəˈduːs/,to tell two or more people who have not met before what each other’s names are; to tell somebody what your name is,"introduce somebody, Allow me to introduce my mother.",introduce_uk.mp3,introduce_us.mp3
2823,introduction,noun,a2,/ˌɪntrəˈdʌkʃn/,/ˌɪntrəˈdʌkʃn/,the first part of a book or speech that gives a general idea of what is to follow,a book with an excellent introduction and notes,introduction_uk.mp3,introduction_us.mp3
2824,invade,verb,b2,/ɪnˈveɪd/,/ɪnˈveɪd/,"to enter a country, town, etc. using military force in order to take control of it",Troops invaded on August 9th that year.,invade_uk.mp3,invade_us.mp3
2825,invasion,noun,b2,/ɪnˈveɪʒn/,/ɪnˈveɪʒn/,the act of an army entering another country by force in order to take control of it,the German invasion of Poland in 1939,invasion_uk.mp3,invasion_us.mp3
2826,invent,verb,a2,/ɪnˈvent/,/ɪnˈvent/,to produce or design something that has not existed before,Who invented the steam engine?,invent_uk.mp3,invent_us.mp3
2827,invention,noun,a2,/ɪnˈvenʃn/,/ɪnˈvenʃn/,a thing or an idea that has been invented,Fax machines were a wonderful invention at the time.,invention_uk.mp3,invention_us.mp3
2828,invest,verb,b1,/ɪnˈvest/,/ɪnˈvest/,"to buy property, shares in a company, etc. in the hope of making a profit",Now is a good time to invest.,invest_uk.mp3,invest_us.mp3
2829,investigate,verb,b1,/ɪnˈvestɪɡeɪt/,/ɪnˈvestɪɡeɪt/,"to carefully examine the facts of a situation, an event, a crime, etc. to find out the truth about it or how it happened",The FBI has been called in to investigate.,investigate_uk.mp3,investigate_us.mp3
2830,investigation,noun,b2,/ɪnˌvestɪˈɡeɪʃn/,/ɪnˌvestɪˈɡeɪʃn/,"an official examination of the facts about a situation, crime, etc.",a criminal/murder/police investigation ,investigation_uk.mp3,investigation_us.mp3
