,word,type,cefr,phon_br,phon_n_am,definition,example,uk,us
1955,look,verb,a1,/lʊk/,/lʊk/,to turn your eyes in a particular direction,Look closely and tell me what you see.,look_uk.mp3,look_us.mp3
1956,loose,adjective,b2,/luːs/,/luːs/,not securely fixed where it should be; able to become separated from something,a loose button/tooth,loose_uk.mp3,loose_us.mp3
1957,lord,noun,b2,/lɔːd/,/lɔːrd/,"(in the UK) a man of high rank in the nobility (= people of high social class), or somebody who has been given the title ‘lord’ as an honour",She's married to a lord.,lord_uk.mp3,lord_us.mp3
1958,lorry,noun,a2,/ˈlɒri/,/ˈlɔːri/,a large vehicle for carrying heavy loads by road,a lorry driver,lorry_uk.mp3,lorry_us.mp3
1959,lose,verb,a1,/luːz/,/luːz/,to be unable to find something/somebody,I've lost my keys.,lose_uk.mp3,lose_us.mp3
1960,loss,noun,b1,/lɒs/,/lɔːs/,the state of no longer having something or as much of something; the process that leads to this,I want to report the loss of a package.,loss_uk.mp3,loss_us.mp3
1961,lost,adjective,a2,/lɒst/,/lɔːst/,unable to find your way; not knowing where you are,We always get lost in London.,lost_uk.mp3,lost_us.mp3
1962,lot,adverb,a1,/lɒt/,/lɑːt/,used with verbs to mean ‘a great amount’,I care a lot about you.,lot_uk.mp3,lot_us.mp3
1963,lot,determiner,a1,/lɒt/,/lɑːt/,a large number or amount of somebody/something,What a lot of presents!,lot_uk.mp3,lot_us.mp3
1964,lot,pronoun,a1,/lɒt/,/lɑːt/,a large number or amount,‘How many do you need?’ ‘A lot.’,lot_uk.mp3,lot_us.mp3
1965,loud,adjective,a2,/laʊd/,/laʊd/,making a lot of noise,loud laughter,loud_uk.mp3,loud_us.mp3
1966,loud,adverb,a2,/laʊd/,/laʊd/,in a way that makes a lot of noise or can be easily heard,Do you have to play that music so loud?,loud_uk.mp3,loud_us.mp3
1967,loudly,adverb,a2,/ˈlaʊdli/,/ˈlaʊdli/,in a way that makes a lot of noise,She screamed as loudly as she could.,loudly_uk.mp3,loudly_us.mp3
1968,love,noun,a1,/lʌv/,/lʌv/,"a very strong feeling of liking and caring for somebody/something, especially a member of your family or a friend",She has earned the love and respect of many people.,love_uk.mp3,love_us.mp3
1969,love,verb,a1,/lʌv/,/lʌv/,to have very strong feelings of liking and caring for somebody,I love you.,love_uk.mp3,love_us.mp3
1970,lovely,adjective,a2,/ˈlʌvli/,/ˈlʌvli/,beautiful; attractive,She looked particularly lovely that night.,lovely_uk.mp3,lovely_us.mp3
1971,low,adjective,a2,/ləʊ/,/ləʊ/,not high or tall; not far above the ground,a low wall/building/table,low_uk.mp3,low_us.mp3
1972,low,adverb,a2,/ləʊ/,/ləʊ/,"in or into a low position, not far above the ground",to crouch/bend low ,low_uk.mp3,low_us.mp3
1973,low,noun,b2,/ləʊ/,/ləʊ/,a low level or point; a low figure,The temperature reached a record low in London last night.,low_uk.mp3,low_us.mp3
1974,lower,verb,b2,/ˈləʊə(r)/,/ˈləʊər/,"to reduce something or to become less in value, quality, etc.","lower something, He lowered his voice to a whisper.",lower_uk.mp3,lower_us.mp3
1975,luck,noun,a2,/lʌk/,/lʌk/,"good things that happen to you by chance, not because of your own efforts or abilities","with (any) luck, With any luck, we'll be home before dark.",luck_uk.mp3,luck_us.mp3
1976,lucky,adjective,a2,/ˈlʌki/,/ˈlʌki/,having good luck,"lucky to do something, His friend was killed and he knows he is lucky to be alive.",lucky_uk.mp3,lucky_us.mp3
1977,lunch,noun,a1,/lʌntʃ/,/lʌntʃ/,a meal eaten in the middle of the day,She's gone to lunch.,lunch_uk.mp3,lunch_us.mp3
1978,lung,noun,b2,/lʌŋ/,/lʌŋ/,either of the two organs in the chest that you use for breathing,Her father died of lung cancer.,lung_uk.mp3,lung_us.mp3
1979,luxury,adjective,b1,/ˈlʌkʃəri/,/ˈlʌkʃəri/,expensive and of very high quality,a luxury hotel/car/apartment,luxury_uk.mp3,luxury_us.mp3
1980,luxury,noun,b1,/ˈlʌkʃəri/,/ˈlʌkʃəri/,"the fact of enjoying special and expensive things, particularly food and drink, clothes and places",a life of unimaginable luxury ,luxury_uk.mp3,luxury_us.mp3
1981,machine,noun,a1,/məˈʃiːn/,/məˈʃiːn/,"a piece of equipment with many parts that work together to do a particular task. The power used to work a machine may be electricity, steam, gas, etc. or human power.",Machines have replaced human labour in many industries.,machine_uk.mp3,machine_us.mp3
1982,mad,adjective,b1,/mæd/,/mæd/,very stupid; not at all sensible,You must be mad to risk it.,mad_uk.mp3,mad_us.mp3
1983,magazine,noun,a1,/ˌmæɡəˈziːn/,/ˈmæɡəziːn/,"a type of large thin book with a paper cover that you can buy every week or month, containing articles, photographs, etc., often on a particular topic; a similar collection of articles, etc. that appears regularly online",a weekly/monthly magazine,magazine_uk.mp3,magazine_us.mp3
1984,magic,adjective,b1,/ˈmædʒɪk/,/ˈmædʒɪk/,having or using special powers to make impossible things happen or seem to happen,a magic spell/charm/potion,magic_uk.mp3,magic_us.mp3
1985,magic,noun,b1,/ˈmædʒɪk/,/ˈmædʒɪk/,the secret power of appearing to make impossible things happen by saying special words or doing special things,Do you believe in magic?,magic_uk.mp3,magic_us.mp3
1986,mail,noun,a2,/meɪl/,/meɪl/,"the official system used for sending and delivering letters, packages, etc.",a mail service/train/van,mail_uk.mp3,mail_us.mp3
1987,mail,verb,a2,/meɪl/,/meɪl/,to send something to somebody using the postal system,"mail something (to somebody/something), Don't forget to mail that letter to your mother.",mail_uk.mp3,mail_us.mp3
1988,main,adjective,a1,/meɪn/,/meɪn/,being the largest or most important of its kind,Be careful crossing the main road.,main_uk.mp3,main_us.mp3
1989,mainly,adverb,b1,/ˈmeɪnli/,/ˈmeɪnli/,more than anything else; also used to talk about the most important reason for something,They eat mainly fruit and nuts.,mainly_uk.mp3,mainly_us.mp3
1990,maintain,verb,b2,/meɪnˈteɪn/,/meɪnˈteɪn/,"to make something continue at the same level, standard, etc.",to maintain law and order/standards/a balance/control ,maintain_uk.mp3,maintain_us.mp3
1991,major,adjective,a2,/ˈmeɪdʒə(r)/,/ˈmeɪdʒər/,very large or important,a major road,major_uk.mp3,major_us.mp3
1992,majority,noun,b2,/məˈdʒɒrəti/,/məˈdʒɔːrəti/,the largest part of a group of people or things,"majority (of somebody/something), The majority of people interviewed prefer TV to radio.",majority_uk.mp3,majority_us.mp3
1993,make,noun,b2,/meɪk/,/meɪk/,"the name or type of a machine, piece of equipment, etc. that is made by a particular company","make of something, What make of car does he drive?",make_uk.mp3,make_us.mp3
1994,make,verb,a1,/meɪk/,/meɪk/,to create or prepare something by combining materials or putting parts together,"make something, to make a table/dress/cake",make_uk.mp3,make_us.mp3
1995,male,adjective,a2,/meɪl/,/meɪl/,being a man or boy,a male friend/colleague/partner,male_uk.mp3,male_us.mp3
1996,male,noun,a2,/meɪl/,/meɪl/,"a male person, animal or plant",The male of the species has a white tail.,male_uk.mp3,male_us.mp3
1997,mall,noun,b1,/mɔːl/,/mɔːl/,"a large building or covered area that has many shops, restaurants, etc. inside it",Let's go to the mall.,mall_uk.mp3,mall_us.mp3
1998,man,noun,a1,/mæn/,/mæn/,an adult male human,a good-looking young man,man_uk.mp3,man_us.mp3
1999,manage,verb,a2,/ˈmænɪdʒ/,/ˈmænɪdʒ/,"to control or be in charge of a business, a team, an organization, land, etc.",to manage a business/factory/bank/hotel/soccer team ,manage_uk.mp3,manage_us.mp3
2000,management,noun,b1,/ˈmænɪdʒmənt/,/ˈmænɪdʒmənt/,the activity of running and controlling a business or similar organization,a career in management,management_uk.mp3,management_us.mp3
2001,manager,noun,a2,/ˈmænɪdʒə(r)/,/ˈmænɪdʒər/,"a person who is in charge of running a business, a shop or a similar organization or part of one",a bank/hotel manager ,manager_uk.mp3,manager_us.mp3
2002,manner,noun,a2,/ˈmænə(r)/,/ˈmænər/,behaviour that is considered to be polite in a particular society or culture,to have good/bad manners,manner_uk.mp3,manner_us.mp3
2003,many,determiner,a1,/ˈmeni/,/ˈmeni/,"used with plural nouns and verbs, especially in negative sentences or in more formal English, to mean ‘a large number of’. Also used in questions to ask about the size of a number, and with ‘as’, ‘so’ and ‘too’.",We don't have very many copies left.,many_uk.mp3,many_us.mp3
2004,many,pronoun,a1,/ˈmeni/,/ˈmeni/,"used with plural nouns and verbs, especially in negative sentences or in more formal English, to mean ‘a large number of’. Also used in questions to ask about the size of a number, and with ‘as’, ‘so’ and ‘too’.",We don't have very many copies left.,many_uk.mp3,many_us.mp3
2005,map,noun,a1,/mæp/,/mæp/,"a drawing or plan of the earth’s surface or part of it, showing countries, towns, rivers, etc.",a map of France,map_uk.mp3,map_us.mp3
2006,map,verb,b2,/mæp/,/mæp/,to make a map of an area,an unexplored region that has not yet been mapped,map_uk.mp3,map_us.mp3
2007,March,noun,a1,/mɑːtʃ/,/mɑːrtʃ/,"the 3rd month of the year, between February and April",She was born in March.,March_uk.mp3,March_us.mp3
2008,mark,noun,a2,/mɑːk/,/mɑːrk/,"a written or printed symbol that is used as a sign of something, for example the quality of something or who made or owns it",punctuation marks,mark_uk.mp3,mark_us.mp3
2009,mark,verb,a2,/mɑːk/,/mɑːrk/,"to write or draw a symbol, line, etc. on something in order to give information about it","mark something, The flood level is marked by a white line on the wall.",mark_uk.mp3,mark_us.mp3
2010,market,noun,a1,/ˈmɑːkɪt/,/ˈmɑːrkɪt/,an occasion when people buy and sell goods; the open area or building where they meet to do this,a fruit/flower/fish market ,market_uk.mp3,market_us.mp3
2011,market,verb,b1,/ˈmɑːkɪt/,/ˈmɑːrkɪt/,to advertise a product in a particular way in order to make people want it,"market something, The company utilizes every media tool available to market its products. ",market_uk.mp3,market_us.mp3
2012,marketing,noun,b1,/ˈmɑːkɪtɪŋ/,/ˈmɑːrkɪtɪŋ/,"the activity of presenting, advertising and selling a company’s products or services in the best possible way",a marketing campaign/strategy,marketing_uk.mp3,marketing_us.mp3
2013,marriage,noun,b1,/ˈmærɪdʒ/,/ˈmærɪdʒ/,the legal relationship between two people who are married to each other,a happy/an unhappy marriage,marriage_uk.mp3,marriage_us.mp3
2014,married,adjective,a1,/ˈmærid/,/ˈmærid/,having a husband or wife,a married man/woman ,married_uk.mp3,married_us.mp3
2015,marry,verb,a2,/ˈmæri/,/ˈmæri/,to become the husband or wife of somebody; to get married to somebody,"marry (somebody), She married a German.",marry_uk.mp3,marry_us.mp3
2016,mass,adjective,b2,/mæs/,/mæs/,affecting or involving a large number of people or things,The world faces the tremendous problem of mass unemployment.,mass_uk.mp3,mass_us.mp3
2017,mass,noun,b2,/mæs/,/mæs/,a large amount of a substance that does not have a definite shape or form,She saw a large dark mass in the water.,mass_uk.mp3,mass_us.mp3
2018,massive,adjective,b2,/ˈmæsɪv/,/ˈmæsɪv/,"very large, heavy and solid",a massive rock,massive_uk.mp3,massive_us.mp3
2019,master,noun,b2,/ˈmɑːstə(r)/,/ˈmæstər/,"a man who has people working for him, often as servants in his home",They lived in fear of their master.,master_uk.mp3,master_us.mp3
2020,master,verb,b2,/ˈmɑːstə(r)/,/ˈmæstər/,to learn or understand something completely,She never completely mastered the art of lip-reading.,master_uk.mp3,master_us.mp3
2021,match,noun,a1,/mætʃ/,/mætʃ/,a sports event where people or teams compete against each other,"(British English), a football match",match_uk.mp3,match_us.mp3
2022,match,verb,a1,/mætʃ/,/mætʃ/,to find somebody/something that goes together with or is connected with another person or thing,"match A and B, Match the words and pictures.",match_uk.mp3,match_us.mp3
2023,matching,adjective,b2,/ˈmætʃɪŋ/,/ˈmætʃɪŋ/,"having the same colour, pattern, style, etc. and therefore looking attractive together",The two sisters wore matching outfits.,matching_uk.mp3,matching_us.mp3
2024,material,adjective,b2,/məˈtɪəriəl/,/məˈtɪriəl/,"connected with money, possessions, etc. rather than with the needs of the mind or spirit",material possessions/wealth,material_uk.mp3,material_us.mp3
2025,material,noun,a2,/məˈtɪəriəl/,/məˈtɪriəl/,a substance that things can be made from,"building materials (= bricks, sand, glass, etc.)",material_uk.mp3,material_us.mp3
2026,mathematics,noun,a2,/ˌmæθəˈmætɪks/,/ˌmæθəˈmætɪks/,"the science of numbers and shapes. Branches of mathematics include arithmetic, algebra, geometry and trigonometry.",the school mathematics curriculum,mathematics_uk.mp3,mathematics_us.mp3
2027,maths,noun,a2,/mæθs/,/mæθs/,"mathematics, especially as a subject in school","The core subjects are English, maths and science.",maths_uk.mp3,maths_us.mp3
2028,matter,noun,a2,/ˈmætə(r)/,/ˈmætər/,"used (to ask) if somebody is upset, unhappy, etc. or if there is a problem",What's the matter? Is there something wrong?,matter_uk.mp3,matter_us.mp3
2029,matter,verb,a2,/ˈmætə(r)/,/ˈmætər/,to be important or have an important effect on somebody/something,‘I'm afraid I forgot that book again.’ ‘It doesn't matter (= it is not important enough to worry about).’,matter_uk.mp3,matter_us.mp3
2030,maximum,adjective,b2,/ˈmæksɪməm/,/ˈmæksɪməm/,"as large, fast, etc. as is possible, or the most that is possible or allowed",the maximum amount/number of something,maximum_uk.mp3,maximum_us.mp3
2031,maximum,noun,b2,/ˈmæksɪməm/,/ˈmæksɪməm/,"the greatest amount, size, speed, etc. that is possible, recorded or allowed",a maximum of 30 children in a class,maximum_uk.mp3,maximum_us.mp3
2032,May,noun,a1,/meɪ/,/meɪ/,"the fifth month of the year, between April and June",She was born in May.,May_uk.mp3,May_us.mp3
2033,may,modal verb,a2,/meɪ/,/meɪ/,used to say that something is possible,That may or may not be true.,may_uk.mp3,may_us.mp3
2034,maybe,adverb,a1,/ˈmeɪbi/,/ˈmeɪbi/,used when you are not certain that something will happen or that something is true or is a correct number ,"Maybe he'll come, maybe he won't.",maybe_uk.mp3,maybe_us.mp3
2035,me,pronoun,a1,/mi/,/mi/,"the form of I that is used when the speaker or writer is the object of a verb or preposition, or after the verb be",Don't hit me.,me_uk.mp3,me_us.mp3
2036,meal,noun,a1,/miːl/,/miːl/,"an occasion when people eat food, especially breakfast, lunch or dinner",Try not to eat between meals.,meal_uk.mp3,meal_us.mp3
2037,mean,verb,a1,/miːn/,/miːn/,to have something as a meaning in the same or another language,"mean something, What does this sentence mean?",mean_uk.mp3,mean_us.mp3
2038,meaning,noun,a1,/ˈmiːnɪŋ/,/ˈmiːnɪŋ/,"the thing or idea that a sound, word, sign, etc. represents",What's the meaning of this word?,meaning_uk.mp3,meaning_us.mp3
2039,means,noun,b2,/miːnz/,/miːnz/,"an action, an object or a system by which a result is achieved; a way of achieving or doing something","means of something, Email is a highly effective means of communication.",means_uk.mp3,means_us.mp3
2040,meanwhile,adverb,b1,/ˈmiːnwaɪl/,/ˈmiːnwaɪl/,while something else is happening,"Leave the cake to cool completely. Meanwhile, make the topping.",meanwhile_uk.mp3,meanwhile_us.mp3
2041,measure,noun,b1,/ˈmeʒə(r)/,/ˈmeʒər/,an official action that is done in order to achieve a particular aim,safety/austerity measures,measure_uk.mp3,measure_us.mp3
2042,measure,verb,b1,/ˈmeʒə(r)/,/ˈmeʒər/,"to find the size, quantity, etc. of something in standard units","measure something/somebody, a device that measures the level of radiation in the atmosphere",measure_uk.mp3,measure_us.mp3
